ts_recv,raw_symbol,expiration,instrument_class,strike_price,underlying,instrument_id,time,diff
1712275200000000000,"ESM4 C4375",1718976600000000000,"C",4375.0,"ESM4",42426722,1721398215586,1
1712275200000000000,"ESZ4 P3250",1734705000000000000,"P",3250.0,"ESZ4",42322535,1721398215586,1
1712275200000000000,"ESH6 C6900",1774013400000000000,"C",6900.0,"ESH6",42429011,1721398215586,1
1712275200000000000,"ESM4 C2100",1718976600000000000,"C",2100.0,"ESM4",443930,1721398215586,1
1712275200000000000,"UD:1V: VT 2522246",1712354340000000000,"T",9223372036.854776,"",2522246,1721398215586,1
1712275200000000000,"ESZ8 P6000",1860503400000000000,"P",6000.0,"ESZ8",42340967,1721398215586,1
1712275200000000000,"ESH5 C4850",1742563800000000000,"C",4850.0,"ESH5",42333547,1721398215586,1
1712275200000000000,"UD:1V: VT 2500120",1712354340000000000,"T",9223372036.854776,"",2500120,1721398215586,1
1712275200000000000,"UD:1V: ST 2529283",1712354340000000000,"T",9223372036.854776,"",2529283,1721398215586,1
1712327601993566656,"UD:1V: SG 2792539",1712354340000000000,"T",9223372036.854776,"",2792539,1721398215586,1
1712290699756068663,"UD:1V: VT 2772206",1712354340000000000,"T",9223372036.854776,"",2772206,1721398215586,1
1712275200000000000,"ESM5 P7500",1750426200000000000,"P",7500.0,"ESM5",42347320,1721398215586,1
1712275200000000000,"ESM5 P1200",1750426200000000000,"P",1200.0,"ESM5",356517,1721398215586,1
1712275200000000000,"UD:1V: IC 2579916",1712354340000000000,"T",9223372036.854776,"",2579916,1721398215586,1
1712275200000000000,"UD:1V: GN 2679315",1712354340000000000,"T",9223372036.854776,"",2679315,1721398215586,1
1712275200000000000,"ESZ6 P2500",1797604200000000000,"P",2500.0,"ESZ6",141298,1721398215586,1
1712275200000000000,"ESM4 P5100",1718976600000000000,"P",5100.0,"ESM4",167568,1721398215586,1
1712275200000000000,"ESZ8 P2300",1860503400000000000,"P",2300.0,"ESZ8",42345233,1721398215586,1
1712275200000000000,"UD:1V: GN 2719103",1712354340000000000,"T",9223372036.854776,"",2719103,1721398215586,1
1712275200000000000,"UD:1V: GN 2556282",1712354340000000000,"T",9223372036.854776,"",2556282,1721398215586,1
1712275200000000000,"UD:1V: VT 2622749",1712354340000000000,"T",9223372036.854776,"",2622749,1721398215586,1
1712275200000000000,"ESU4 P6400",1726839000000000000,"P",6400.0,"ESU4",4102850,1721398215586,1
1712275200000000000,"ESM4 C6500",1718976600000000000,"C",6500.0,"ESM4",4242858,1721398215586,1
1712275200000000000,"ESZ4 P5250",1734705000000000000,"P",5250.0,"ESZ4",42322537,1721398215586,1
1712275200000000000,"UD:1V: VT 2512078",1712354340000000000,"T",9223372036.854776,"",2512078,1721398215586,1
1712268100558405731,"UD:1V: SG 2766914",1712354340000000000,"T",9223372036.854776,"",2766914,1721398215586,1
1712275200000000000,"ESH5 P2300",1742563800000000000,"P",2300.0,"ESH5",666472,1721398215586,1
1712275200000000000,"ESH5 P7200",1742563800000000000,"P",7200.0,"ESH5",42331047,1721398215586,1
1712275200000000000,"UD:1V: VT 2570135",1712354340000000000,"T",9223372036.854776,"",2570135,1721398215586,1
1712275200000000000,"UD:1V: GN 2698789",1712354340000000000,"T",9223372036.854776,"",2698789,1721398215586,1
1712275200000000000,"ESH5 P3650",1742563800000000000,"P",3650.0,"ESH5",42412718,1721398215586,1
1712339536286546683,"UD:1V: VT 2800115",1712354340000000000,"T",9223372036.854776,"",2800115,1721398215586,1
1712275200000000000,"UD:1V: SG 2564771",1712354340000000000,"T",9223372036.854776,"",2564771,1721398215586,1
1712275200000000000,"ESZ5 C4500",1766154600000000000,"C",4500.0,"ESZ5",412386,1721398215586,1
1712275200000000000,"UD:1V: GT 2519601",1712354340000000000,"T",9223372036.854776,"",2519601,1721398215586,1
1712275200000000000,"ESZ8 P7600",1860503400000000000,"P",7600.0,"ESZ8",42348786,1721398215586,1
1712275200000000000,"ESH6 C4600",1774013400000000000,"C",4600.0,"ESH6",42431952,1721398215586,1
1712275200000000000,"ESU4 C7200",1726839000000000000,"C",7200.0,"ESU4",42362001,1721398215586,1
1712275200000000000,"ESH6 C4100",1774013400000000000,"C",4100.0,"ESH6",42431187,1721398215586,1
1712270087811250835,"UD:1V: GT 2767215",1712354340000000000,"T",9223372036.854776,"",2767215,1721398215586,1
1712303619069742655,"UD:1V: GN 2773802",1712354340000000000,"T",9223372036.854776,"",2773802,1721398215586,1
1712275200000000000,"ESZ6 C4100",1797604200000000000,"C",4100.0,"ESZ6",459429,1721398215586,1
1712275200000000000,"UD:1V: GN 2762150",1712354340000000000,"T",9223372036.854776,"",2762150,1721398215586,1
1712275200000000000,"ESZ5 P3200",1766154600000000000,"P",3200.0,"ESZ5",627875,1721398215586,1
1712275200000000000,"ESH6 C1600",1774013400000000000,"C",1600.0,"ESH6",42429678,1721398215586,1
1712275200000000000,"ESZ8 C3800",1860503400000000000,"C",3800.0,"ESZ8",42344025,1721398215586,1
1712275200000000000,"ESU5 P4800",1758288600000000000,"P",4800.0,"ESU5",42196481,1721398215586,1
1712275200000000000,"ESZ6 C6000",1797604200000000000,"C",6000.0,"ESZ6",539456,1721398215586,1
1712346619783000442,"UD:1V: VT 2802977",1712354340000000000,"T",9223372036.854776,"",2802977,1721398215586,1
1712275200000000000,"ESZ4 P2000",1734705000000000000,"P",2000.0,"ESZ4",343419,1721398215586,1
1712275200000000000,"ESM4 C3400",1718976600000000000,"C",3400.0,"ESM4",621957,1721398215586,1
1712275200000000000,"ESH5 C4350",1742563800000000000,"C",4350.0,"ESH5",42412719,1721398215586,1
1712275200000000000,"ESZ4 C2900",1734705000000000000,"C",2900.0,"ESZ4",340272,1721398215586,1
1712275200000000000,"UD:1V: VT 2653431",1712354340000000000,"T",9223372036.854776,"",2653431,1721398215586,1
1712275200000000000,"ESM4 P4275",1718976600000000000,"P",4275.0,"ESM4",42428241,1721398215586,1
1712275200000000000,"UD:1V: GN 2742438",1712354340000000000,"T",9223372036.854776,"",2742438,1721398215586,1
1712275200000000000,"UD:1V: GN 2565147",1712354340000000000,"T",9223372036.854776,"",2565147,1721398215586,1
1712275200000000000,"ESZ8 C4400",1860503400000000000,"C",4400.0,"ESZ8",42343372,1721398215586,1
1712275200000000000,"UD:1V: GN 2621365",1712354340000000000,"T",9223372036.854776,"",2621365,1721398215586,1
1712275200000000000,"ESM4 P6100",1718976600000000000,"P",6100.0,"ESM4",674631,1721398215586,1
1712275200000000000,"ESZ8 C3900",1860503400000000000,"C",3900.0,"ESZ8",42344026,1721398215586,1
1712275200000000000,"ESM4 C4325",1718976600000000000,"C",4325.0,"ESM4",42426724,1721398215586,1
1712275200000000000,"ESM4 P5900",1718976600000000000,"P",5900.0,"ESM4",252991,1721398215586,1
1712275200000000000,"UD:1V: VT 2503673",1712354340000000000,"T",9223372036.854776,"",2503673,1721398215586,1
1712275200000000000,"UD:1V: VT 2776056",1712354340000000000,"T",9223372036.854776,"",2776056,1721398215586,1
1712275200000000000,"ESZ4 C3000",1734705000000000000,"C",3000.0,"ESZ4",463296,1721398215586,1
1712275200000000000,"UD:1V: GT 2678980",1712354340000000000,"T",9223372036.854776,"",2678980,1721398215586,1
1712275200000000000,"ESU4 P4100",1726839000000000000,"P",4100.0,"ESU4",770498,1721398215586,1
1712275200000000000,"ESM4 P5770",1718976600000000000,"P",5770.0,"ESM4",42396791,1721398215586,1
1712275200000000000,"UD:1V: VT 2531338",1712354340000000000,"T",9223372036.854776,"",2531338,1721398215586,1
1712275200000000000,"UD:1V: 13 2520281",1712354340000000000,"T",9223372036.854776,"",2520281,1721398215586,1
1712275200000000000,"UD:1V: VT 2537840",1712354340000000000,"T",9223372036.854776,"",2537840,1721398215586,1
1712275200000000000,"ESM4 P4650",1718976600000000000,"P",4650.0,"ESM4",4164417,1721398215586,1
1712275200000000000,"ESU4 C3150",1726839000000000000,"C",3150.0,"ESU4",42167930,1721398215586,1
1712275200000000000,"UD:1V: VT 2527297",1712354340000000000,"T",9223372036.854776,"",2527297,1721398215586,1
1712275200000000000,"ESU5 C6700",1758288600000000000,"C",6700.0,"ESU5",42199254,1721398215586,1
1712323989338303842,"UD:1V: GN 2789847",1712354340000000000,"T",9223372036.854776,"",2789847,1721398215586,1
1712275200000000000,"ESZ8 P1100",1860503400000000000,"P",1100.0,"ESZ8",42344642,1721398215586,1
1712275200000000000,"ESZ6 P1400",1797604200000000000,"P",1400.0,"ESZ6",445987,1721398215586,1
1712275200000000000,"UD:1V: GN 2539887",1712354340000000000,"T",9223372036.854776,"",2539887,1721398215586,1
1712275200000000000,"ESU4 P5100",1726839000000000000,"P",5100.0,"ESU4",287299,1721398215586,1
1712275200000000000,"ESZ7 C7000",1829053800000000000,"C",7000.0,"ESZ7",273104,1721398215586,1
1712275200000000000,"ESM4 P1600",1718976600000000000,"P",1600.0,"ESM4",465546,1721398215586,1
1712275200000000000,"ESU4 P5950",1726839000000000000,"P",5950.0,"ESU4",42372978,1721398215586,1
1712275200000000000,"ESH6 C3400",1774013400000000000,"C",3400.0,"ESH6",42429682,1721398215586,1
1712275200000000000,"UD:1V: VT 2527934",1712354340000000000,"T",9223372036.854776,"",2527934,1721398215586,1
1712275200000000000,"UD:1V: GN 2699604",1712354340000000000,"T",9223372036.854776,"",2699604,1721398215586,1
1712275200000000000,"ESZ6 P2100",1797604200000000000,"P",2100.0,"ESZ6",652475,1721398215586,1
1712275200000000000,"ESU5 C4500",1758288600000000000,"C",4500.0,"ESU5",42196488,1721398215586,1
1712275200000000000,"ESZ7 C5600",1829053800000000000,"C",5600.0,"ESZ7",796344,1721398215586,1
1712275200000000000,"UD:1V: VT 2541830",1712354340000000000,"T",9223372036.854776,"",2541830,1721398215586,1
1712320058923822633,"UD:1V: VT 2786714",1712354340000000000,"T",9223372036.854776,"",2786714,1721398215586,1
1712275200000000000,"ESH6 P6300",1774013400000000000,"P",6300.0,"ESH6",42427500,1721398215586,1
1712275200000000000,"ESZ6 C1100",1797604200000000000,"C",1100.0,"ESZ6",598061,1721398215586,1
1712275200000000000,"ESM4 P0700",1718976600000000000,"P",700.0,"ESM4",129754,1721398215586,1
1712275200000000000,"ESZ5 C6200",1766154600000000000,"C",6200.0,"ESZ5",543418,1721398215586,1
1712275200000000000,"ESZ7 P5700",1829053800000000000,"P",5700.0,"ESZ7",773328,1721398215586,1
1712275200000000000,"ESZ7 C5000",1829053800000000000,"C",5000.0,"ESZ7",365175,1721398215586,1
1712275200000000000,"UD:1V: GT 2621738",1712354340000000000,"T",9223372036.854776,"",2621738,1721398215586,1
1712275200000000000,"UD:1V: GT 2624858",1712354340000000000,"T",9223372036.854776,"",2624858,1721398215586,1
1712275200000000000,"UD:1V: GN 2680243",1712354340000000000,"T",9223372036.854776,"",2680243,1721398215586,1
1712322758190184716,"UD:1V: 12 2788962",1712354340000000000,"T",9223372036.854776,"",2788962,1721398215586,1
1712275200000000000,"ESM4 C4575",1718976600000000000,"C",4575.0,"ESM4",42428240,1721398215586,1
1712275200000000000,"ESZ8 P6500",1860503400000000000,"P",6500.0,"ESZ8",42344654,1721398215586,1
1712275200000000000,"UD:1V: GT 2519663",1712354340000000000,"T",9223372036.854776,"",2519663,1721398215586,1
1712322838662447908,"UD:1V: 12 2789005",1712354340000000000,"T",9223372036.854776,"",2789005,1721398215586,1
1712344847857408980,"UD:1V: VT 2802222",1712354340000000000,"T",9223372036.854776,"",2802222,1721398215586,1
1712275200000000000,"UD:1V: IC 2763542",1712354340000000000,"T",9223372036.854776,"",2763542,1721398215586,1
1712275200000000000,"ESU4 C3000",1726839000000000000,"C",3000.0,"ESU4",504411,1721398215586,1
1712275200000000000,"UD:1V: VT 2530412",1712354340000000000,"T",9223372036.854776,"",2530412,1721398215586,1
1712275200000000000,"ESH6 C7100",1774013400000000000,"C",7100.0,"ESH6",42427508,1721398215586,1
1712275200000000000,"ESZ7 C5200",1829053800000000000,"C",5200.0,"ESZ7",426274,1721398215586,1
1712275200000000000,"UD:1V: ST 2528512",1712354340000000000,"T",9223372036.854776,"",2528512,1721398215586,1
1712275200000000000,"ESZ8 P7200",1860503400000000000,"P",7200.0,"ESZ8",42345232,1721398215586,1
1712275200000000000,"ESZ4 P4200",1734705000000000000,"P",4200.0,"ESZ4",341330,1721398215586,1
1712275200000000000,"ESM4 C4625",1718976600000000000,"C",4625.0,"ESM4",42428989,1721398215586,1
1712275200000000000,"UD:1V: VT 2528688",1712354340000000000,"T",9223372036.854776,"",2528688,1721398215586,1
1712275200000000000,"ESU5 C5600",1758288600000000000,"C",5600.0,"ESU5",42197020,1721398215586,1
1712275200000000000,"UD:1V: 3W 2538616",1712354340000000000,"T",9223372036.854776,"",2538616,1721398215586,1
1712275200000000000,"ESM5 C1300",1750426200000000000,"C",1300.0,"ESM5",516159,1721398215586,1
1712275200000000000,"ESM4 P3700",1718976600000000000,"P",3700.0,"ESM4",641355,1721398215586,1
1712326070570346169,"UD:1V: GT 2791543",1712354340000000000,"T",9223372036.854776,"",2791543,1721398215586,1
1712275200000000000,"ESZ4 P6400",1734705000000000000,"P",6400.0,"ESZ4",4104752,1721398215586,1
1712275200000000000,"ESM5 P4400",1750426200000000000,"P",4400.0,"ESM5",336192,1721398215586,1
1712275200000000000,"ESU5 C0900",1758288600000000000,"C",900.0,"ESU5",42173359,1721398215586,1
1712275200000000000,"UD:1V: 12 2533945",1712354340000000000,"T",9223372036.854776,"",2533945,1721398215586,1
1712275200000000000,"ESM4 P1900",1718976600000000000,"P",1900.0,"ESM4",479538,1721398215586,1
1712275200000000000,"ESM4 C7400",1718976600000000000,"C",7400.0,"ESM4",42438209,1721398215586,1
1712275200000000000,"ESU4 C1700",1726839000000000000,"C",1700.0,"ESU4",323465,1721398215586,1
1712275200000000000,"ESM4 P4475",1718976600000000000,"P",4475.0,"ESM4",42428991,1721398215586,1
1712322110584833251,"UD:1V: DG 2788513",1712354340000000000,"T",9223372036.854776,"",2788513,1721398215586,1
1712275200000000000,"ESZ6 P3400",1797604200000000000,"P",3400.0,"ESZ6",328049,1721398215586,1
1712275200000000000,"ESH5 P5750",1742563800000000000,"P",5750.0,"ESH5",42420161,1721398215586,1
1712275200000000000,"ESZ6 C2200",1797604200000000000,"C",2200.0,"ESZ6",613262,1721398215586,1
1712337303467639406,"UD:1V: RR 2799273",1712354340000000000,"T",9223372036.854776,"",2799273,1721398215586,1
1712275200000000000,"UD:1V: GT 2517263",1712354340000000000,"T",9223372036.854776,"",2517263,1721398215586,1
1712275200000000000,"ESZ8 C1300",1860503400000000000,"C",1300.0,"ESZ8",42341571,1721398215586,1
1712275200000000000,"UD:1V: VT 2537327",1712354340000000000,"T",9223372036.854776,"",2537327,1721398215586,1
1712275200000000000,"UD:1V: VT 2680288",1712354340000000000,"T",9223372036.854776,"",2680288,1721398215586,1
1712275200000000000,"UD:1V: GT 2579156",1712354340000000000,"T",9223372036.854776,"",2579156,1721398215586,1
1712275200000000000,"UD:1V: VT 2568574",1712354340000000000,"T",9223372036.854776,"",2568574,1721398215586,1
1712275200000000000,"ESH6 P1700",1774013400000000000,"P",1700.0,"ESH6",42428995,1721398215586,1
1712286834283090905,"UD:1V: 13 2768940",1712354340000000000,"T",9223372036.854776,"",2768940,1721398215586,1
1712275200000000000,"UD:1V: GN 2764180",1712354340000000000,"T",9223372036.854776,"",2764180,1721398215586,1
1712275200000000000,"ESH5 P3400",1742563800000000000,"P",3400.0,"ESH5",681195,1721398215586,1
1712275200000000000,"ESZ5 C2100",1766154600000000000,"C",2100.0,"ESZ5",340583,1721398215586,1
1712344209043908853,"UD:1V: GN 2801962",1712354340000000000,"T",9223372036.854776,"",2801962,1721398215586,1
1712275200000000000,"ESU5 P2500",1758288600000000000,"P",2500.0,"ESU5",42197019,1721398215586,1
1712275200000000000,"ESM4 P6700",1718976600000000000,"P",6700.0,"ESM4",42026204,1721398215586,1
1712275200000000000,"ESZ7 P7300",1829053800000000000,"P",7300.0,"ESZ7",42297416,1721398215586,1
1712275200000000000,"ESZ5 C1100",1766154600000000000,"C",1100.0,"ESZ5",717607,1721398215586,1
1712275200000000000,"ESU4 P4150",1726839000000000000,"P",4150.0,"ESU4",42178923,1721398215586,1
1712275200000000000,"ESM4 C5900",1718976600000000000,"C",5900.0,"ESM4",702156,1721398215586,1
1712275200000000000,"ESH5 C1400",1742563800000000000,"C",1400.0,"ESH5",242982,1721398215586,1
1712275200000000000,"UD:1V: SG 2651810",1712354340000000000,"T",9223372036.854776,"",2651810,1721398215586,1
1712275200000000000,"ESH5 C7400",1742563800000000000,"C",7400.0,"ESH5",42401565,1721398215586,1
1712334763111297834,"UD:1V: GN 2797999",1712354340000000000,"T",9223372036.854776,"",2797999,1721398215586,1
1712275200000000000,"ESZ7 P7700",1829053800000000000,"P",7700.0,"ESZ7",273817,1721398215586,1
1712275200000000000,"ESZ6 P4700",1797604200000000000,"P",4700.0,"ESZ6",263905,1721398215586,1
1712275200000000000,"ESH5 C4050",1742563800000000000,"C",4050.0,"ESH5",42420168,1721398215586,1
1712275200000000000,"ESZ8 C5500",1860503400000000000,"C",5500.0,"ESZ8",42344649,1721398215586,1
1712275200000000000,"ESZ7 P2900",1829053800000000000,"P",2900.0,"ESZ7",472607,1721398215586,1
1712275200000000000,"ESM5 P6800",1750426200000000000,"P",6800.0,"ESM5",42019703,1721398215586,1
1712275200000000000,"ESZ5 C2500",1766154600000000000,"C",2500.0,"ESZ5",722929,1721398215586,1
1712275200000000000,"ESZ5 P5400",1766154600000000000,"P",5400.0,"ESZ5",695927,1721398215586,1
1712275200000000000,"UD:1V: VT 2710764",1712354340000000000,"T",9223372036.854776,"",2710764,1721398215586,1
1712275200000000000,"UD:1V: VT 2517255",1712354340000000000,"T",9223372036.854776,"",2517255,1721398215586,1
1712275200000000000,"UD:1V: BO 2596941",1712354340000000000,"T",9223372036.854776,"",2596941,1721398215586,1
1712275200000000000,"ESU4 P4450",1726839000000000000,"P",4450.0,"ESU4",42179921,1721398215586,1
1712275200000000000,"ESU4 P2650",1726839000000000000,"P",2650.0,"ESU4",42228507,1721398215586,1
1712275200000000000,"ESZ7 P5200",1829053800000000000,"P",5200.0,"ESZ7",222191,1721398215586,1
1712275200000000000,"ESZ4 C6700",1734705000000000000,"C",6700.0,"ESZ4",272607,1721398215586,1
1712275200000000000,"UD:1V: VT 2764436",1712354340000000000,"T",9223372036.854776,"",2764436,1721398215586,1
1712275200000000000,"ESZ7 P7500",1829053800000000000,"P",7500.0,"ESZ7",273797,1721398215586,1
1712275200000000000,"ESM4 C5680",1718976600000000000,"C",5680.0,"ESM4",42396766,1721398215586,1
1712275200000000000,"UD:1V: VT 2621163",1712354340000000000,"T",9223372036.854776,"",2621163,1721398215586,1
1712275200000000000,"ESU4 C7300",1726839000000000000,"C",7300.0,"ESU4",42383964,1721398215586,1
1712275200000000000,"ESH5 P4800",1742563800000000000,"P",4800.0,"ESH5",479126,1721398215586,1
1712275200000000000,"ESU4 C5650",1726839000000000000,"C",5650.0,"ESU4",42313310,1721398215586,1
1712275200000000000,"ESZ6 P1300",1797604200000000000,"P",1300.0,"ESZ6",218418,1721398215586,1
1712275200000000000,"UD:1V: VT 2513482",1712354340000000000,"T",9223372036.854776,"",2513482,1721398215586,1
1712275200000000000,"ESH6 C6200",1774013400000000000,"C",6200.0,"ESH6",42431193,1721398215586,1
1712275200000000000,"UD:1V: GN 2653841",1712354340000000000,"T",9223372036.854776,"",2653841,1721398215586,1
1712334101503714408,"UD:1V: GN 2797713",1712354340000000000,"T",9223372036.854776,"",2797713,1721398215586,1
1712275200000000000,"ESU4 C2200",1726839000000000000,"C",2200.0,"ESU4",422132,1721398215586,1
1712275200000000000,"ESZ7 P6700",1829053800000000000,"P",6700.0,"ESZ7",272824,1721398215586,1
1712275200000000000,"UD:1V: BO 2621708",1712354340000000000,"T",9223372036.854776,"",2621708,1721398215586,1
1712275200000000000,"ESZ5 P4800",1766154600000000000,"P",4800.0,"ESZ5",359024,1721398215586,1
1712340115704169223,"UD:1V: VT 2800377",1712354340000000000,"T",9223372036.854776,"",2800377,1721398215586,1
1712319359493986191,"UD:1V: 13 2786338",1712354340000000000,"T",9223372036.854776,"",2786338,1721398215586,1
1712275200000000000,"ESM4 C3050",1718976600000000000,"C",3050.0,"ESM4",4163168,1721398215586,1
1712275200000000000,"ESZ8 P7500",1860503400000000000,"P",7500.0,"ESZ8",42340963,1721398215586,1
1712275200000000000,"ESZ6 C6600",1797604200000000000,"C",6600.0,"ESZ6",4109964,1721398215586,1
1712271384704303532,"UD:1V: GN 2767412",1712354340000000000,"T",9223372036.854776,"",2767412,1721398215586,1
1712275200000000000,"ESM5 C3200",1750426200000000000,"C",3200.0,"ESM5",754436,1721398215586,1
1712275200000000000,"ESZ7 C6200",1829053800000000000,"C",6200.0,"ESZ7",272489,1721398215586,1
1712275200000000000,"ESU5 P4200",1758288600000000000,"P",4200.0,"ESU5",42199260,1721398215586,1
1712275200000000000,"ESZ6 C4800",1797604200000000000,"C",4800.0,"ESZ6",799478,1721398215586,1
1712332089693282447,"UD:1V: RR 2796464",1712354340000000000,"T",9223372036.854776,"",2796464,1721398215586,1
1712275200000000000,"ESM4 P6200",1718976600000000000,"P",6200.0,"ESM4",303985,1721398215586,1
1712275200000000000,"UD:1V: VT 2622802",1712354340000000000,"T",9223372036.854776,"",2622802,1721398215586,1
1712275200000000000,"ESZ8 C3600",1860503400000000000,"C",3600.0,"ESZ8",42342784,1721398215586,1
1712275200000000000,"ESZ7 C7700",1829053800000000000,"C",7700.0,"ESZ7",273810,1721398215586,1
1712275200000000000,"ESM4 C5820",1718976600000000000,"C",5820.0,"ESM4",42396798,1721398215586,1
1712275200000000000,"ESU4 C4900",1726839000000000000,"C",4900.0,"ESU4",193438,1721398215586,1
1712275200000000000,"ESM4 C6200",1718976600000000000,"C",6200.0,"ESM4",305333,1721398215586,1
1712275200000000000,"ESU5 C4400",1758288600000000000,"C",4400.0,"ESU5",42199265,1721398215586,1
1712275200000000000,"ESM5 C2100",1750426200000000000,"C",2100.0,"ESM5",628806,1721398215586,1
1712275200000000000,"UD:1V: GT 2624886",1712354340000000000,"T",9223372036.854776,"",2624886,1721398215586,1
1712275200000000000,"ESH5 C5200",1742563800000000000,"C",5200.0,"ESH5",242972,1721398215586,1
1712275200000000000,"ESH6 P2000",1774013400000000000,"P",2000.0,"ESH6",42427495,1721398215586,1
1712275200000000000,"ESZ4 P3900",1734705000000000000,"P",3900.0,"ESZ4",557340,1721398215586,1
1712275200000000000,"UD:1V: VT 2651070",1712354340000000000,"T",9223372036.854776,"",2651070,1721398215586,1
1712275200000000000,"ESZ6 C5200",1797604200000000000,"C",5200.0,"ESZ6",190275,1721398215586,1
1712275200000000000,"ESZ4 P7300",1734705000000000000,"P",7300.0,"ESZ4",42344372,1721398215586,1
1712275200000000000,"ESZ7 P7200",1829053800000000000,"P",7200.0,"ESZ7",273349,1721398215586,1
1712275200000000000,"ESZ5 P5300",1766154600000000000,"P",5300.0,"ESZ5",364999,1721398215586,1
1712275200000000000,"ESZ5 C4300",1766154600000000000,"C",4300.0,"ESZ5",488980,1721398215586,1
1712315273898808238,"UD:1V: GN 2783828",1712354340000000000,"T",9223372036.854776,"",2783828,1721398215586,1
1712275200000000000,"UD:1V: GT 2764388",1712354340000000000,"T",9223372036.854776,"",2764388,1721398215586,1
1712275200000000000,"ESM5 P4800",1750426200000000000,"P",4800.0,"ESM5",396101,1721398215586,1
1712275200000000000,"ESZ4 C5550",1734705000000000000,"C",5550.0,"ESZ4",42315365,1721398215586,1
1712322821177891343,"UD:1V: 12 2788990",1712354340000000000,"T",9223372036.854776,"",2788990,1721398215586,1
1712275200000000000,"UD:1V: SG 2566270",1712354340000000000,"T",9223372036.854776,"",2566270,1721398215586,1
1712275200000000000,"ESU4 C1300",1726839000000000000,"C",1300.0,"ESU4",718050,1721398215586,1
1712275200000000000,"UD:1V: GN 2530455",1712354340000000000,"T",9223372036.854776,"",2530455,1721398215586,1
1712275200000000000,"UD:1V: VT 2622022",1712354340000000000,"T",9223372036.854776,"",2622022,1721398215586,1
1712275200000000000,"ESZ4 P3050",1734705000000000000,"P",3050.0,"ESZ4",42265713,1721398215586,1
1712275200000000000,"ESZ4 C3250",1734705000000000000,"C",3250.0,"ESZ4",42295572,1721398215586,1
1712275200000000000,"ESH5 P6350",1742563800000000000,"P",6350.0,"ESH5",42402137,1721398215586,1
1712275200000000000,"ESM5 C6200",1750426200000000000,"C",6200.0,"ESM5",361074,1721398215586,1
1712275200000000000,"ESM4 P3300",1718976600000000000,"P",3300.0,"ESM4",171012,1721398215586,1
1712275200000000000,"ESZ5 C8000",1766154600000000000,"C",8000.0,"ESZ5",274902,1721398215586,1
1712275200000000000,"ESM4 P5380",1718976600000000000,"P",5380.0,"ESM4",42405981,1721398215586,1
1712275200000000000,"UD:1V: VT 2554001",1712354340000000000,"T",9223372036.854776,"",2554001,1721398215586,1
1712275200000000000,"ESH5 C3250",1742563800000000000,"C",3250.0,"ESH5",42139884,1721398215586,1
1712275200000000000,"ESU4 C5600",1726839000000000000,"C",5600.0,"ESU4",111014,1721398215586,1
1712322773842955938,"UD:1V: 12 2788972",1712354340000000000,"T",9223372036.854776,"",2788972,1721398215586,1
1712275200000000000,"ESZ8 P5100",1860503400000000000,"P",5100.0,"ESZ8",42341578,1721398215586,1
1712275200000000000,"ESH6 P5400",1774013400000000000,"P",5400.0,"ESH6",42429673,1721398215586,1
1712275200000000000,"ESZ4 C3050",1734705000000000000,"C",3050.0,"ESZ4",42277887,1721398215586,1
1712275200000000000,"UD:1V: GT 2519304",1712354340000000000,"T",9223372036.854776,"",2519304,1721398215586,1
1712275200000000000,"ESZ8 P5600",1860503400000000000,"P",5600.0,"ESZ8",42344036,1721398215586,1
1712275200000000000,"ESZ8 P3000",1860503400000000000,"P",3000.0,"ESZ8",42341585,1721398215586,1
1712275200000000000,"ESZ4 C5150",1734705000000000000,"C",5150.0,"ESZ4",42350476,1721398215586,1
1712275200000000000,"ESH5 P1700",1742563800000000000,"P",1700.0,"ESH5",641007,1721398215586,1
1712328193974178713,"UD:1V: VT 2793016",1712354340000000000,"T",9223372036.854776,"",2793016,1721398215586,1
1712333523184883928,"UD:1V: VT 2797391",1712354340000000000,"T",9223372036.854776,"",2797391,1721398215586,1
1712275200000000000,"UD:1V: GN 2516448",1712354340000000000,"T",9223372036.854776,"",2516448,1721398215586,1
1712275200000000000,"ESH5 P1200",1742563800000000000,"P",1200.0,"ESH5",394214,1721398215586,1
1712275200000000000,"UD:1V: DG 2655832",1712354340000000000,"T",9223372036.854776,"",2655832,1721398215586,1
1712275200000000000,"ESZ6 P5500",1797604200000000000,"P",5500.0,"ESZ6",229664,1721398215586,1
1712275200000000000,"UD:1V: GN 2503399",1712354340000000000,"T",9223372036.854776,"",2503399,1721398215586,1
1712275200000000000,"ESM4 C4225",1718976600000000000,"C",4225.0,"ESM4",42426725,1721398215586,1
1712327045906794368,"UD:1V: CO 2792161",1712354340000000000,"T",9223372036.854776,"",2792161,1721398215586,1
1712275200000000000,"ESZ6 C5300",1797604200000000000,"C",5300.0,"ESZ6",391030,1721398215586,1
1712275200000000000,"UD:1V: GN 2580648",1712354340000000000,"T",9223372036.854776,"",2580648,1721398215586,1
1712275200000000000,"UD:1V: VT 2569994",1712354340000000000,"T",9223372036.854776,"",2569994,1721398215586,1
1712275200000000000,"ESH5 P5850",1742563800000000000,"P",5850.0,"ESH5",42412717,1721398215586,1
1712275200000000000,"ESZ7 C6500",1829053800000000000,"C",6500.0,"ESZ7",272650,1721398215586,1
1712275200000000000,"UD:1V: GN 2758704",1712354340000000000,"T",9223372036.854776,"",2758704,1721398215586,1
